2024-10-13 15:54:24, 28.89, 40.05, 1, 435, 40
2024-10-13 16:9:24, 28.97, 40.36, 1, 476, 60
2024-10-13 16:24:24, 28.95, 40.83, 2, 525, 86
2024-10-13 16:39:25, 28.87, 40.75, 1, 479, 61
2024-10-13 16:54:25, 28.83, 40.96, 1, 485, 64
2024-10-13 17:9:25, 28.93, 41.11, 2, 511, 78
2024-10-13 17:24:26, 28.96, 41.46, 2, 507, 76
2024-10-13 17:39:26, 29.18, 42.50, 2, 592, 126
2024-10-13 17:54:26, 29.45, 42.16, 2, 625, 149
2024-10-13 18:9:26, 29.67, 41.93, 2, 654, 169
2024-10-13 18:24:27, 29.76, 41.89, 2, 666, 178
2024-10-13 18:39:27, 30.03, 42.82, 3, 835, 400
2024-10-13 18:54:27, 30.48, 45.05, 4, 967, 863
2024-10-13 19:9:28, 30.77, 46.05, 4, 1083, 1351
2024-10-13 19:24:28, 30.66, 46.11, 4, 991, 958
2024-10-13 19:39:28, 30.69, 45.47, 4, 949, 791
2024-10-13 19:54:28, 30.71, 44.35, 3, 899, 611
2024-10-13 20:9:29, 30.61, 43.69, 3, 813, 334
2024-10-13 20:24:29, 30.56, 43.75, 4, 940, 758
2024-10-13 20:39:29, 30.39, 43.97, 3, 832, 392
2024-10-13 20:54:30, 30.40, 44.10, 3, 823, 364
2024-10-13 21:9:30, 30.35, 43.80, 3, 801, 300
2024-10-13 21:24:30, 30.29, 43.78, 3, 766, 263
2024-10-13 21:39:31, 30.31, 43.72, 3, 801, 299
2024-10-13 21:54:31, 30.33, 43.76, 3, 805, 313
2024-10-13 22:9:31, 30.23, 43.79, 3, 788, 284
2024-10-13 22:24:31, 30.32, 44.17, 3, 836, 403
2024-10-13 22:39:32, 30.40, 45.54, 3, 807, 317
2024-10-13 22:54:32, 30.55, 45.88, 3, 818, 350
2024-10-13 23:9:32, 30.41, 48.09, 3, 813, 334
2024-10-13 23:24:32, 30.56, 46.50, 3, 807, 318
2024-10-13 23:39:33, 30.58, 45.22, 3, 746, 245
2024-10-13 23:54:33, 30.61, 44.81, 3, 744, 243
2024-10-14 0:9:33, 30.72, 45.92, 3, 798, 294
2024-10-14 0:24:34, 30.84, 44.97, 3, 818, 350
2024-10-14 0:39:34, 31.00, 44.81, 3, 843, 426
2024-10-14 0:54:34, 30.77, 45.05, 3, 852, 453
2024-10-14 1:9:35, 30.89, 45.50, 3, 848, 442
2024-10-14 1:24:35, 30.88, 45.06, 3, 850, 448
2024-10-14 1:39:35, 30.91, 44.69, 4, 1098, 1418
2024-10-14 1:54:35, 31.01, 44.99, 4, 1074, 1311
2024-10-14 2:9:36, 31.00, 44.63, 4, 942, 765
2024-10-14 2:24:36, 31.07, 44.92, 3, 878, 538
2024-10-14 2:39:36, 30.94, 45.75, 3, 872, 518
2024-10-14 2:54:37, 30.63, 46.25, 3, 857, 469
2024-10-14 3:9:37, 30.49, 46.71, 3, 872, 519
2024-10-14 3:24:37, 30.29, 46.74, 3, 856, 468
2024-10-14 3:39:37, 30.18, 47.32, 3, 894, 592
2024-10-14 3:54:38, 30.05, 47.42, 3, 905, 632
2024-10-14 4:9:38, 30.03, 47.88, 4, 933, 734
2024-10-14 4:24:38, 30.02, 48.23, 3, 892, 586
2024-10-14 4:39:39, 29.95, 47.90, 4, 923, 698
2024-10-14 4:54:39, 29.92, 47.96, 4, 949, 794
2024-10-14 5:9:39, 29.90, 48.11, 3, 904, 629
2024-10-14 5:24:39, 29.87, 48.24, 3, 906, 636
2024-10-14 5:39:40, 29.83, 48.41, 4, 966, 857
2024-10-14 5:54:40, 29.83, 48.49, 4, 922, 693
2024-10-14 6:9:40, 29.80, 47.82, 4, 914, 663
2024-10-14 6:24:41, 29.78, 48.22, 3, 891, 583
2024-10-14 6:39:41, 29.80, 48.63, 4, 929, 720
2024-10-14 6:54:41, 29.83, 48.53, 4, 949, 793
2024-10-14 7:9:41, 29.83, 49.06, 4, 945, 778
2024-10-14 7:24:42, 29.97, 49.85, 4, 1016, 1060
2024-10-14 7:39:42, 29.93, 49.16, 3, 883, 556
2024-10-14 7:54:42, 29.89, 47.98, 3, 837, 406
2024-10-14 8:9:43, 29.86, 49.55, 3, 845, 431
2024-10-14 8:24:43, 29.79, 49.68, 3, 840, 416
2024-10-14 8:39:43, 29.74, 49.10, 3, 820, 356
2024-10-14 8:54:44, 29.75, 48.70, 3, 846, 434
2024-10-14 9:9:44, 29.71, 48.60, 3, 842, 424
2024-10-14 9:24:44, 29.68, 49.58, 3, 897, 603
2024-10-14 9:39:44, 29.50, 47.63, 3, 786, 282
2024-10-14 9:54:45, 29.23, 47.58, 2, 702, 207
2024-10-14 10:9:45, 29.23, 46.96, 2, 643, 162
2024-10-14 10:24:45, 29.16, 46.97, 2, 612, 140
2024-10-14 10:39:46, 28.99, 46.81, 2, 584, 121
2024-10-14 10:54:46, 28.91, 47.43, 2, 636, 157
2024-10-14 11:9:46, 28.43, 48.01, 2, 575, 116
2024-10-14 11:24:46, 28.60, 48.79, 2, 702, 207
2024-10-14 11:39:47, 28.48, 49.06, 2, 628, 151
2024-10-14 11:54:47, 28.20, 49.20, 2, 581, 119
2024-10-14 12:9:47, 28.45, 50.08, 2, 650, 167
2024-10-14 12:24:48, 28.71, 52.38, 3, 798, 295
2024-10-14 12:39:48, 28.69, 52.25, 3, 742, 241
2024-10-14 12:54:48, 28.65, 52.21, 2, 705, 210
2024-10-14 13:9:48, 28.74, 54.00, 2, 689, 196
2024-10-14 13:24:49, 28.82, 53.81, 2, 686, 194
2024-10-14 13:39:49, 28.67, 53.53, 2, 642, 161
2024-10-14 13:54:49, 28.70, 51.80, 2, 628, 151
2024-10-14 14:9:50, 28.71, 51.73, 2, 622, 147
2024-10-14 14:24:50, 28.73, 50.13, 2, 575, 116
2024-10-14 14:39:50, 28.49, 44.53, 2, 560, 107
2024-10-14 14:54:51, 28.63, 45.48, 2, 605, 135
2024-10-14 15:9:51, 28.62, 45.30, 2, 620, 145
2024-10-14 15:24:51, 28.61, 43.10, 2, 605, 135
2024-10-14 15:39:52, 28.65, 43.15, 2, 710, 214
2024-10-14 15:54:52, 28.69, 42.94, 3, 758, 256
2024-10-14 16:9:52, 28.72, 43.71, 2, 691, 198
2024-10-14 16:24:52, 28.81, 45.62, 2, 702, 207
2024-10-14 16:39:53, 28.43, 45.48, 2, 620, 145
2024-10-14 16:54:53, 28.57, 46.42, 2, 673, 184
2024-10-14 17:9:53, 28.76, 47.34, 2, 677, 187
2024-10-14 17:24:54, 28.76, 47.70, 3, 721, 223
2024-10-14 17:39:54, 28.66, 46.92, 2, 667, 180
2024-10-14 17:54:54, 28.69, 46.95, 2, 675, 186
2024-10-14 18:9:54, 28.72, 46.48, 2, 686, 194
2024-10-14 18:24:55, 28.47, 46.41, 2, 671, 183
2024-10-14 18:39:55, 28.14, 47.23, 2, 642, 161
2024-10-14 18:54:55, 28.29, 47.46, 2, 662, 176
2024-10-14 19:9:56, 28.47, 47.34, 2, 699, 205
2024-10-14 19:24:56, 28.56, 47.41, 3, 730, 231
2024-10-14 19:39:56, 28.67, 47.71, 3, 775, 271
2024-10-14 19:54:56, 28.63, 47.19, 3, 745, 244
2024-10-14 20:9:57, 28.70, 47.21, 3, 746, 245
2024-10-14 20:24:57, 28.74, 47.65, 3, 802, 302
2024-10-14 20:39:57, 28.77, 47.67, 3, 805, 312
2024-10-14 20:54:58, 28.84, 48.01, 3, 806, 315
2024-10-14 21:9:58, 28.79, 47.96, 3, 789, 285
2024-10-14 21:24:58, 28.82, 48.63, 3, 842, 421
2024-10-14 21:39:59, 29.25, 48.80, 3, 873, 524
2024-10-14 21:54:59, 29.62, 47.99, 4, 925, 704
2024-10-14 22:9:59, 29.85, 47.59, 3, 891, 584
2024-10-14 22:24:59, 30.08, 47.21, 3, 883, 557
2024-10-14 22:40:0, 30.19, 46.90, 3, 851, 451
2024-10-14 22:55:0, 30.30, 46.87, 3, 842, 424
2024-10-14 23:10:0, 30.45, 47.35, 3, 874, 526
2024-10-14 23:25:1, 30.52, 47.14, 3, 889, 576
2024-10-14 23:40:1, 30.41, 48.32, 4, 991, 955
2024-10-14 23:55:1, 30.63, 49.40, 4, 948, 789
2024-10-15 0:10:1, 30.71, 49.99, 4, 918, 677
2024-10-15 0:25:2, 30.66, 49.24, 4, 927, 710
2024-10-15 0:40:2, 30.63, 49.60, 4, 938, 750
2024-10-15 0:55:2, 30.88, 49.39, 4, 930, 721
2024-10-15 1:10:3, 30.96, 49.15, 4, 917, 675
2024-10-15 1:25:3, 30.95, 49.47, 4, 926, 709
2024-10-15 1:40:3, 30.96, 50.02, 4, 961, 838
2024-10-15 1:55:3, 30.63, 50.95, 4, 953, 809
2024-10-15 2:10:4, 30.55, 51.21, 4, 1009, 1032
2024-10-15 2:25:4, 30.36, 51.63, 4, 1015, 1053
2024-10-15 2:40:4, 30.26, 52.06, 4, 1154, 1682
